x,y,labels
2.479838709677419,2.3701298701298716,1
2.298387096774194,3.100649350649352,1
2.298387096774194,4.967532467532469,1
2.540322580645161,6.590909090909093,1
2.903225806451613,7.889610389610392,1
3.084677419354839,8.133116883116884,1
3.629032258064517,4.967532467532469,1
3.568548387096775,5.616883116883119,1
3.326612903225807,5.535714285714287,1
3.205645161290323,3.3441558441558454,1
3.205645161290323,3.1818181818181834,1
3.387096774193549,5.860389610389611,1
3.508064516129033,7.808441558441561,1
3.750000000000001,9.350649350649352,1
4.052419354838709,9.83766233766234,1
3.931451612903225,6.7532467532467555,1
4.475806451612903,6.915584415584418,1
4.959677419354839,7.808441558441561,1
4.959677419354839,9.02597402597403,1
5.322580645161291,9.512987012987015,1
5.987903225806451,7.646103896103898,1
5.927419354838709,7.159090909090911,1
6.834677419354839,6.590909090909093,1
6.955645161290323,6.590909090909093,1
6.471774193548387,8.620129870129873,1
5.564516129032259,10.081168831168835,1
7.016129032258065,8.944805194805198,1
8.407258064516128,7.159090909090911,1
7.681451612903227,8.782467532467535,1
7.681451612903227,7.240259740259742,1
9.012096774193548,5.0487012987013005,1
9.375,5.0487012987013005,1
9.254032258064516,7.402597402597405,1
8.951612903225808,9.75649350649351,1
9.375,6.915584415584418,1
8.407258064516128,7.402597402597405,1
7.076612903225807,8.214285714285715,1
7.923387096774193,8.376623376623378,1
9.31451612903226,8.538961038961041,1
10.04032258064516,6.509740259740261,1
10.58467741935484,6.834415584415587,1
11.189516129032256,5.69805194805195,1
11.370967741935484,6.834415584415587,1
10.342741935483872,5.292207792207793,1
11.975806451612904,5.535714285714287,1
12.096774193548388,5.860389610389611,1
13.366935483870968,5.454545454545456,1
12.45967741935484,6.7532467532467555,1
12.399193548387096,7.727272727272729,1
11.733870967741936,8.620129870129873,1
13.004032258064516,10.081168831168835,1
13.850806451612904,12.272727272727277,1
14.697580645161288,13.73376623376624,1
15.302419354838708,13.896103896103899,1
17.661290322580644,13.896103896103899,1
20.68548387096774,14.626623376623382,1
23.891129032258064,11.542207792207794,1
26.129032258064516,7.970779220779224,1
27.157258064516128,9.107142857142861,1
27.096774193548388,12.516233766233771,1
27.580645161290324,14.626623376623382,1
28.8508064516129,15.600649350649356,1
29.818548387096772,15.84415584415585,1
28.911290322580644,15.357142857142861,1
27.762096774193548,13.16558441558442,1
27.943548387096772,11.055194805194809,1
28.06451612903226,9.107142857142861,1
26.794354838709676,7.889610389610392,1
25.161290322580644,8.538961038961041,1
24.858870967741936,9.350649350649352,1
24.737903225806452,10.811688311688314,1
24.193548387096772,11.623376623376625,1
22.923387096774192,12.516233766233771,1
22.016129032258064,13.084415584415588,1
20.745967741935484,13.73376623376624,1
19.35483870967742,14.058441558441562,1
17.600806451612904,13.571428571428577,1
15.786290322580644,12.597402597402603,1
14.879032258064516,11.785714285714288,1
13.971774193548388,9.83766233766234,1
13.18548387096774,7.970779220779224,1
12.762096774193548,6.185064935064937,1
12.217741935483872,5.211038961038963,1
13.608870967741936,6.7532467532467555,1
14.697580645161288,9.431818181818183,1
14.818548387096772,10.730519480519483,1
14.274193548387096,8.863636363636367,1
14.274193548387096,8.782467532467535,1
15.967741935483872,11.704545454545457,1
17.056451612903224,13.73376623376624,1
17.782258064516128,14.220779220779225,1
15.846774193548388,14.220779220779225,1
18.629032258064516,15.032467532467535,1
19.173387096774192,15.032467532467535,1
19.233870967741936,16.08766233766234,1
21.048387096774192,14.058441558441562,1
18.75,13.571428571428577,1
17.056451612903224,13.003246753246756,1
19.838709677419356,12.191558441558445,1
21.713709677419356,11.217532467532472,1
21.713709677419356,11.217532467532472,1
20.987903225806452,12.43506493506494,1
22.56048387096774,12.029220779220783,1
24.072580645161292,10.162337662337666,1
24.375,9.512987012987015,1
25.826612903225808,7.402597402597405,1
27.3991935483871,5.779220779220782,1
27.883064516129036,5.779220779220782,1
28.18548387096774,7.564935064935066,1
28.548387096774196,9.83766233766234,1
28.790322580645164,12.353896103896108,1
29.153225806451612,13.896103896103899,1
29.516129032258068,14.626623376623382,1
28.124999999999996,13.896103896103899,1
27.21774193548387,10.487012987012989,1
26.431451612903224,10.487012987012989,1
26.189516129032256,9.431818181818183,1
25.403225806451612,9.83766233766234,1
23.70967741935484,11.217532467532472,1
22.197580645161292,12.922077922077925,1
20.080645161290324,14.058441558441562,1
17.358870967741936,14.383116883116887,1
16.088709677419356,13.97727272727273,1
17.721774193548388,14.951298701298704,1
20.927419354838708,14.383116883116887,1
24.072580645161292,11.542207792207794,1
25.221774193548388,10.000000000000004,1
26.612903225806452,7.808441558441561,1
27.762096774193548,8.295454545454547,1
28.124999999999996,9.188311688311689,1
28.487903225806452,10.162337662337666,1
29.2741935483871,11.86688311688312,1
,,1
28.790322580645164,13.896103896103899,1
27.52016129032258,11.623376623376625,1
21.592741935483872,9.350649350649352,1
15.66532258064516,9.02597402597403,1
17.419354838709676,10.892857142857146,1
18.266129032258064,13.084415584415588,1
16.330645161290324,12.110389610389614,1
13.125,9.83766233766234,1
10.463709677419356,7.727272727272729,1
7.500000000000001,7.889610389610392,1
5.504032258064517,8.944805194805198,1
3.266129032258065,6.7532467532467555,1
1.995967741935484,3.9935064935064952,1
1.088709677419355,2.0454545454545467,1
0.12096774193548399,1.3149350649350664,1
1.875,1.3149350649350664,1
2.056451612903226,2.8571428571428585,1
1.270161290322581,2.0454545454545467,1
1.088709677419355,3.750000000000001,1
3.084677419354839,6.590909090909093,1
2.540322580645161,4.7240259740259765,1
3.145161290322581,5.292207792207793,1
3.689516129032259,8.214285714285715,1
5.745967741935485,9.83766233766234,1
6.169354838709677,10.649350649350652,1
8.830645161290324,9.107142857142861,1
12.157258064516128,7.646103896103898,1
14.39516129032258,9.107142857142861,1
16.995967741935484,13.571428571428577,1
19.717741935483872,16.168831168831172,1
22.862903225806452,16.168831168831172,1
23.830645161290324,15.357142857142861,1
24.616935483870968,14.464285714285719,1
26.189516129032256,12.922077922077925,1
26.370967741935484,11.379870129870131,1
21.955645161290324,14.54545454545455,1
22.318548387096772,13.97727272727273,1
24.858870967741936,12.516233766233771,1
22.923387096774192,14.139610389610393,1
21.29032258064516,16.412337662337666,1
