x,y,labels
6.834677419354839,4.561688311688314,1.0
5.625000000000001,8.701298701298704,1.0
5.504032258064517,6.672077922077924,1.0
5.745967741935485,4.886363636363638,1.0
6.048387096774193,6.185064935064937,1.0
2.963709677419355,6.3474025974026,1.0
10.64516129032258,9.431818181818183,1.0
4.415322580645161,4.886363636363638,1.0
5.383064516129033,8.214285714285715,1.0
8.528225806451612,8.133116883116884,1.0
9.31451612903226,6.266233766233769,1.0
5.141129032258065,6.103896103896106,1.0
7.258064516129033,8.133116883116884,1.0
9.375,7.727272727272729,1.0
9.375,7.564935064935066,1.0
9.133064516129032,5.616883116883119,1.0
7.500000000000001,7.808441558441561,1.0
7.620967741935485,6.103896103896106,1.0
7.681451612903227,6.7532467532467555,1.0
13.245967741935484,7.159090909090911,1.0
10.58467741935484,9.918831168831172,1.0
11.068548387096776,13.24675324675325,1.0
10.766129032258064,6.672077922077924,1.0
14.092741935483872,11.13636363636364,1.0
7.681451612903227,10.243506493506494,1.0
15.423387096774192,8.45779220779221,1.0
12.157258064516128,9.107142857142861,1.0
12.157258064516128,9.188311688311689,1.0
13.850806451612904,12.597402597402603,1.0
15.241935483870968,12.840909090909093,1.0
13.850806451612904,9.594155844155846,1.0
20.02016129032258,11.704545454545457,1.0
16.27016129032258,11.785714285714288,1.0
19.112903225806452,11.379870129870131,1.0
20.866935483870968,19.49675324675325,1.0
17.419354838709676,13.16558441558442,1.0
23.528225806451612,15.357142857142861,1.0
21.169354838709676,16.818181818181824,1.0
20.68548387096774,14.301948051948056,1.0
21.774193548387096,15.032467532467535,1.0
21.169354838709676,15.113636363636367,1.0
22.56048387096774,18.279220779220783,1.0
16.512096774193548,15.681818181818187,1.0
22.016129032258064,14.54545454545455,1.0
19.173387096774192,15.925324675324681,1.0
18.44758064516129,12.110389610389614,1.0
19.112903225806452,13.409090909090914,1.0
17.782258064516128,13.814935064935067,1.0
18.326612903225808,15.032467532467535,1.0
18.629032258064516,16.65584415584416,1.0
19.294354838709676,18.19805194805195,1.0
20.625,17.224025974025977,1.0
21.350806451612904,17.548701298701303,1.0
21.955645161290324,18.847402597402603,1.0
22.862903225806452,19.090909090909097,1.0
24.798387096774192,20.551948051948056,1.0
24.97983870967742,19.090909090909097,1.0
27.036290322580644,16.08766233766234,1.0
22.5,14.951298701298704,1.0
18.326612903225808,12.597402597402603,1.0
14.818548387096772,9.594155844155846,1.0
15.483870967741936,9.512987012987015,1.0
17.842741935483872,11.86688311688312,1.0
13.487903225806452,11.13636363636364,1.0
11.491935483870968,11.86688311688312,1.0
10.947580645161292,7.240259740259742,1.0
8.16532258064516,6.7532467532467555,1.0
8.346774193548388,7.0779220779220795,1.0
8.70967741935484,11.055194805194809,1.0
10.524193548387096,9.107142857142861,1.0
9.737903225806452,8.944805194805198,1.0
7.923387096774193,9.107142857142861,1.0
4.415322580645161,7.889610389610392,1.0
2.540322580645161,5.616883116883119,1.0
1.391129032258065,3.750000000000001,1.0
1.391129032258065,1.7207792207792219,1.0
3.870967741935485,2.8571428571428585,1.0
9.254032258064516,3.3441558441558454,1.0
15.362903225806452,7.483766233766235,1.0
20.080645161290324,11.623376623376625,1.0
24.193548387096772,15.032467532467535,1.0
26.068548387096776,19.009740259740266,1.0
27.459677419354836,22.500000000000007,1.0
28.06451612903226,22.17532467532468,1.0
28.306451612903228,20.308441558441565,1.0
25.161290322580644,17.792207792207797,1.0
22.681451612903224,16.168831168831172,1.0
23.951612903225808,17.38636363636364,1.0
23.830645161290324,19.49675324675325,1.0
24.133064516129032,19.253246753246756,1.0
26.794354838709676,20.389610389610393,1.0
27.52016129032258,19.821428571428577,1.0
27.157258064516128,17.792207792207797,1.0
24.254032258064516,15.600649350649356,1.0
19.233870967741936,15.194805194805198,1.0
15.120967741935484,13.084415584415588,1.0
16.330645161290324,12.353896103896108,1.0
16.814516129032256,14.707792207792213,1.0
17.116935483870968,13.652597402597408,1.0
18.75,12.110389610389614,1.0
17.116935483870968,10.487012987012989,1.0
13.366935483870968,9.02597402597403,1.0
12.52016129032258,9.107142857142861,1.0
11.189516129032256,10.405844155844157,1.0
9.556451612903228,9.675324675324678,1.0
9.072580645161292,8.376623376623378,1.0
7.923387096774193,9.350649350649352,1.0
8.70967741935484,9.675324675324678,1.0
10.947580645161292,11.055194805194809,1.0
11.794354838709676,8.295454545454547,1.0
10.766129032258064,7.970779220779224,1.0
5.080645161290323,5.0487012987013005,1.0
5.383064516129033,6.3474025974026,1.0
6.229838709677419,7.483766233766235,1.0
3.931451612903225,6.590909090909093,1.0
2.358870967741936,3.912337662337664,1.0
2.903225806451613,3.425324675324677,1.0
