x,y,labels
7.076612903225807,17.46753246753247,1.0
11.733870967741936,18.035714285714292,2.0
14.153225806451612,14.870129870129873,4.0
16.693548387096772,17.95454545454546,5.0
21.532258064516128,21.120129870129876,5.0
24.133064516129032,15.113636363636367,2.0
24.43548387096774,11.217532467532472,1.0
18.689516129032256,7.159090909090911,2.0
16.330645161290324,8.538961038961041,1.0
12.52016129032258,6.834415584415587,1.0
10.100806451612904,8.214285714285715,2.0
4.475806451612903,9.26948051948052,1.0
5.685483870967743,13.652597402597408,2.0
5.685483870967743,13.652597402597408,5.0
6.774193548387097,11.379870129870131,1.0
8.649193548387096,11.298701298701303,2.0
11.008064516129032,12.43506493506494,1.0
9.495967741935484,14.626623376623382,1.0
9.737903225806452,19.577922077922082,1.0
17.661290322580644,21.4448051948052,1.0
22.318548387096772,23.961038961038966,1.0
26.85483870967742,18.116883116883123,1.0
21.411290322580644,14.788961038961045,1.0
18.205645161290324,12.029220779220783,1.0
14.818548387096772,10.487012987012989,2.0
16.875,13.97727272727273,2.0
16.93548387096774,14.301948051948056,4.0
20.443548387096772,16.980519480519487,5.0
23.70967741935484,19.821428571428577,5.0
25.64516129032258,21.769480519480524,4.0
28.306451612903228,21.201298701298708,2.0
28.306451612903228,21.201298701298708,3.0
27.157258064516128,12.67857142857143,1.0
25.826612903225808,7.727272727272729,1.0
25.826612903225808,7.727272727272729,2.0
21.471774193548388,4.805194805194806,1.0
17.419354838709676,4.480519480519482,1.0
11.733870967741936,3.0194805194805205,4.0
6.592741935483871,2.8571428571428585,1.0
4.596774193548387,6.103896103896106,1.0
7.500000000000001,7.564935064935066,1.0
14.33467741935484,18.928571428571434,1.0
13.669354838709676,13.896103896103899,1.0
13.064516129032256,11.13636363636364,1.0
12.157258064516128,7.808441558441561,1.0
10.887096774193548,6.103896103896106,1.0
10.766129032258064,5.616883116883119,2.0
8.830645161290324,4.805194805194806,4.0
8.830645161290324,4.805194805194806,5.0
6.169354838709677,4.805194805194806,4.0
2.358870967741936,3.1818181818181834,5.0
5.685483870967743,2.5324675324675336,5.0
5.685483870967743,2.5324675324675336,4.0
2.661290322580645,7.240259740259742,4.0
21.169354838709676,11.217532467532472,5.0
22.439516129032256,16.818181818181824,5.0
15.786290322580644,4.7240259740259765,5.0
14.455645161290324,4.237012987012988,4.0
14.032258064516128,6.022727272727274,5.0
21.048387096774192,9.350649350649352,3.0
19.41532258064516,10.487012987012989,1.0
18.326612903225808,16.168831168831172,1.0
24.616935483870968,17.548701298701303,3.0
24.616935483870968,17.548701298701303,4.0
20.625,18.035714285714292,5.0
18.81048387096774,19.659090909090914,5.0
19.233870967741936,23.068181818181824,4.0
19.233870967741936,23.068181818181824,5.0
14.576612903225804,22.337662337662344,1.0
13.608870967741936,20.308441558441565,1.0
13.004032258064516,15.438311688311693,1.0
24.556451612903224,26.396103896103902,1.0
27.52016129032258,27.207792207792213,1.0
28.669354838709676,25.178571428571434,1.0
26.733870967741936,23.39285714285715,1.0
25.342741935483872,24.69155844155845,1.0
27.459677419354836,20.06493506493507,1.0
29.576612903225804,18.035714285714292,1.0
28.245967741935484,15.194805194805198,1.0
19.173387096774192,14.139610389610393,1.0
15.241935483870968,12.597402597402603,1.0
15.483870967741936,16.737012987012992,1.0
15.907258064516128,18.116883116883123,1.0
2.842741935483871,12.43506493506494,1.0
4.596774193548387,14.870129870129873,1.0
23.951612903225808,7.483766233766235,1.0
11.612903225806452,10.081168831168835,1.0
11.129032258064516,14.301948051948056,1.0
11.129032258064516,16.331168831168835,1.0
9.616935483870968,10.487012987012989,1.0
8.225806451612904,9.431818181818183,1.0
7.258064516129033,9.431818181818183,1.0
6.532258064516129,8.45779220779221,1.0
7.741935483870969,14.870129870129873,1.0
8.588709677419356,17.061688311688314,1.0
11.068548387096776,18.928571428571434,1.0
15.725806451612904,20.79545454545455,1.0
19.717741935483872,20.551948051948056,1.0
22.923387096774192,22.581168831168835,1.0
25.524193548387096,19.17207792207793,1.0
24.254032258064516,13.003246753246756,1.0
22.5,13.24675324675325,1.0
26.189516129032256,16.00649350649351,1.0
22.923387096774192,8.620129870129873,1.0
21.169354838709676,7.0779220779220795,1.0
17.116935483870968,6.996753246753248,1.0
15.0,8.701298701298704,1.0
14.39516129032258,12.191558441558445,1.0
12.822580645161288,12.516233766233771,1.0
9.31451612903226,12.353896103896108,1.0
8.286290322580644,12.353896103896108,1.0
8.528225806451612,8.538961038961041,1.0
8.10483870967742,6.509740259740261,1.0
7.076612903225807,6.834415584415587,1.0
6.108870967741935,6.834415584415587,1.0
4.415322580645161,4.237012987012988,1.0
3.810483870967743,5.3733766233766245,1.0
2.17741935483871,4.480519480519482,1.0
0.907258064516129,2.5324675324675336,1.0
1.209677419354839,1.233766233766235,1.0
2.237903225806452,1.8019480519480533,1.0
3.750000000000001,1.5584415584415598,1.0
3.568548387096775,2.613636363636365,1.0
5.866935483870967,5.0487012987013005,1.0
7.076612903225807,5.616883116883119,1.0
10.04032258064516,8.295454545454547,1.0
14.032258064516128,10.892857142857146,1.0
17.056451612903224,11.461038961038962,1.0
16.93548387096774,9.83766233766234,1.0
18.931451612903224,14.383116883116887,1.0
18.266129032258064,16.818181818181824,1.0
19.173387096774192,18.522727272727277,1.0
22.862903225806452,18.441558441558445,1.0
23.830645161290324,15.600649350649356,1.0
22.379032258064516,12.110389610389614,1.0
19.838709677419356,10.324675324675326,1.0
20.866935483870968,14.301948051948056,1.0
19.778225806451612,12.353896103896108,1.0
19.657258064516128,10.405844155844157,1.0
15.967741935483872,3.100649350649352,1.0
12.701612903225804,4.399350649350651,1.0
10.826612903225808,4.967532467532469,1.0
9.556451612903228,4.480519480519482,1.0
20.68548387096774,19.577922077922082,1.0
23.286290322580644,23.798701298701303,1.0
28.004032258064516,27.04545454545455,1.0
25.705645161290324,26.31493506493507,1.0
23.467741935483872,26.23376623376624,1.0
21.169354838709676,25.178571428571434,1.0
20.02016129032258,25.827922077922082,1.0
